customer_id,first_purchase_date,last_purchase_date,recency_days,frequency,monetary_value,unique_products,active_months,avg_order_value,customer_lifetime_days,r_score,f_score,m_score,rfm_score,customer_segment,churn_risk_label,churn_status
15584,2010-02-07 12:16:00,2011-11-16 10:55:00,24,6,1277.5,174,6,212.91666666666666,646,4,4,4,444,Champions,0,Active
15585,2011-06-16 08:38:00,2011-06-16 08:38:00,177,1,455.3,31,1,455.3,0,3,1,2,312,Potential Loyalists,1,Inactive / Churn Risk
15586,2010-01-08 10:02:00,2010-04-26 11:00:00,593,3,1139.1,30,3,379.7,108,1,3,3,133,At Risk,1,Inactive / Churn Risk
15587,2010-08-05 08:44:00,2011-10-20 13:37:00,50,7,1522.0800000000002,3,7,217.44000000000003,441,4,4,4,444,Champions,0,Active
15588,2010-01-31 12:19:00,2010-01-31 12:19:00,678,1,579.6,4,1,579.6,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
15589,2011-02-02 10:46:00,2011-03-29 09:54:00,256,3,478.53000000000003,28,2,159.51000000000002,54,2,3,2,232,At Risk,1,Inactive / Churn Risk
15590,2010-04-12 10:09:00,2010-11-22 14:49:00,382,5,1496.6,75,4,299.32,224,2,4,4,244,Cannot Lose Them,1,Inactive / Churn Risk
15591,2010-02-04 09:20:00,2010-05-06 09:23:00,583,3,217.9,6,3,72.63333333333334,91,1,3,1,131,At Risk,1,Inactive / Churn Risk
15592,2011-10-24 08:59:00,2011-10-24 08:59:00,47,1,388.58,24,1,388.58,0,4,1,2,412,New / Promising,0,Active
15593,2011-09-30 11:46:00,2011-09-30 11:46:00,71,1,199.8,5,1,199.8,0,3,1,1,311,Potential Loyalists,0,Active
15594,2011-04-19 10:08:00,2011-11-24 08:53:00,16,5,1771.78,85,3,354.356,218,5,4,4,544,Champions,0,Active
15595,2010-08-09 12:27:00,2010-08-09 12:27:00,488,1,357.6,4,1,357.6,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
15596,2010-07-28 11:46:00,2011-08-31 10:55:00,101,9,3130.04,82,8,347.78222222222223,398,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
15597,2010-05-13 13:10:00,2011-11-04 13:26:00,35,2,563.37,35,2,281.685,540,4,2,2,422,New / Promising,0,Active
15598,2010-10-08 09:20:00,2011-10-17 16:04:00,53,2,548.02,32,2,274.01,374,4,2,2,422,New / Promising,0,Active
15599,2010-09-20 10:15:00,2011-11-13 11:44:00,27,3,1250.06,77,3,416.68666666666667,419,4,3,4,434,Potential Loyalists,0,Active
15600,2010-04-25 11:50:00,2010-10-07 14:30:00,428,4,1199.31,55,4,299.8275,165,1,3,3,133,At Risk,1,Inactive / Churn Risk
15601,2009-12-01 14:53:00,2011-11-28 15:15:00,11,30,14960.12,310,19,498.6706666666667,727,5,5,5,555,Champions,0,Active
15602,2009-12-02 09:35:00,2011-12-01 14:14:00,8,16,3230.51,62,12,201.906875,729,5,5,5,555,Champions,0,Active
15603,2010-03-01 16:02:00,2011-09-22 10:04:00,79,2,88.48,4,2,44.24,569,3,2,1,321,Potential Loyalists,0,Active
15604,2011-10-18 14:47:00,2011-10-18 14:47:00,52,1,216.39,17,1,216.39,0,4,1,1,411,New / Promising,0,Active
15605,2010-01-14 14:03:00,2011-11-03 14:17:00,36,9,1936.8,80,8,215.2,658,4,5,4,454,Champions,0,Active
15606,2010-03-02 14:48:00,2011-10-09 15:47:00,61,17,5230.99,84,13,307.70529411764704,586,3,5,5,355,Loyal Customers,0,Active
15607,2010-01-08 12:16:00,2011-01-07 12:44:00,337,9,1708.97,95,6,189.88555555555556,364,2,5,4,254,Cannot Lose Them,1,Inactive / Churn Risk
15608,2010-10-20 10:10:00,2011-11-11 13:20:00,28,5,1785.98,93,4,357.196,387,4,4,4,444,Champions,0,Active
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,184,1,298.48,16,1,298.48,0,3,1,2,312,Potential Loyalists,1,Inactive / Churn Risk
15610,2011-10-19 10:36:00,2011-10-19 10:36:00,52,1,112.46000000000001,6,1,112.46000000000001,0,4,1,1,411,New / Promising,0,Active
15611,2010-01-25 14:50:00,2011-11-30 12:36:00,10,26,2997.28,43,14,115.28,673,5,5,5,555,Champions,0,Active
15612,2011-10-09 12:49:00,2011-11-03 14:52:00,36,2,195.15,4,2,97.575,25,4,2,1,421,New / Promising,0,Active
15613,2010-04-08 12:51:00,2010-04-08 12:51:00,610,1,433.71999999999997,27,1,433.71999999999997,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
15614,2010-03-23 11:13:00,2010-09-28 10:46:00,438,4,3147.36,73,3,786.84,188,1,3,5,135,At Risk,1,Inactive / Churn Risk
15615,2009-12-02 15:28:00,2011-11-29 14:42:00,10,47,21373.97,292,22,454.7653191489362,726,5,5,5,555,Champions,0,Active
15616,2010-09-27 13:10:00,2010-09-27 13:10:00,438,1,317.11,13,1,317.11,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
15617,2010-07-20 13:16:00,2010-11-08 16:07:00,396,3,828.5500000000001,41,3,276.18333333333334,111,2,3,3,233,At Risk,1,Inactive / Churn Risk
15618,2011-07-26 10:13:00,2011-11-07 08:34:00,33,4,776.851,39,3,194.21275,103,4,3,3,433,Potential Loyalists,0,Active
15619,2011-11-29 08:14:00,2011-11-29 08:14:00,11,1,336.40000000000003,3,1,336.40000000000003,0,5,1,2,512,New / Promising,0,Active
15620,2010-10-26 11:32:00,2011-10-14 12:41:00,57,4,1942.36,114,4,485.59,353,4,3,4,434,Potential Loyalists,0,Active
15621,2011-11-18 11:49:00,2011-12-05 14:01:00,4,4,1293.03,11,2,323.2575,17,5,3,4,534,Potential Loyalists,0,Active
15622,2010-03-04 10:29:00,2011-10-27 16:44:00,43,17,7852.61,331,10,461.9182352941176,602,4,5,5,455,Champions,0,Active
15623,2009-12-10 14:46:00,2011-07-21 17:26:00,141,8,2437.05,91,8,304.63125,588,3,4,4,344,Loyal Customers,1,Inactive / Churn Risk
15624,2011-03-28 13:32:00,2011-08-15 11:38:00,117,4,588.13,26,4,147.0325,139,3,3,2,332,Need Attention,1,Inactive / Churn Risk
15625,2010-06-15 15:23:00,2011-08-28 10:21:00,104,9,3236.4,106,7,359.6,438,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
15626,2010-10-14 17:16:00,2011-09-26 10:03:00,75,3,1067.52,73,3,355.84,346,3,3,3,333,Need Attention,0,Active
15627,2010-07-05 11:56:00,2010-09-08 14:14:00,457,2,566.9,23,2,283.45,65,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
15628,2009-12-13 13:39:00,2011-12-05 10:24:00,5,17,5652.26,136,15,332.4858823529412,721,5,5,5,555,Champions,0,Active
15629,2010-06-25 11:39:00,2010-09-15 13:46:00,450,4,2240.9,39,3,560.225,82,1,3,4,134,At Risk,1,Inactive / Churn Risk
15630,2010-03-05 14:30:00,2011-10-25 15:36:00,45,3,1481.4,76,3,493.8,599,4,3,4,434,Potential Loyalists,0,Active
15631,2010-03-07 14:52:00,2010-03-07 14:52:00,642,1,596.67,39,1,596.67,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
15632,2011-03-10 08:29:00,2011-11-24 09:51:00,16,8,3285.31,107,7,410.66375,259,5,4,5,545,Champions,0,Active
15633,2009-12-08 17:51:00,2010-07-18 13:54:00,509,13,4352.46,77,8,334.8046153846154,221,1,5,5,155,Cannot Lose Them,1,Inactive / Churn Risk
15634,2010-11-21 15:30:00,2011-11-22 16:28:00,17,2,554.65,34,2,277.325,366,5,2,2,522,New / Promising,0,Active
15635,2010-11-09 08:58:00,2010-11-09 08:58:00,396,1,100.35,2,1,100.35,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
15636,2010-05-19 11:37:00,2011-09-11 11:17:00,90,4,1444.58,39,4,361.145,479,3,3,4,334,Need Attention,0,Active
15637,2009-12-15 17:54:00,2011-10-18 08:28:00,53,5,797.59,37,5,159.518,671,4,4,3,443,Loyal Customers,0,Active
15638,2010-04-08 14:37:00,2010-11-26 11:52:00,379,6,2265.2,20,4,377.5333333333333,231,2,4,4,244,Cannot Lose Them,1,Inactive / Churn Risk
15639,2010-04-13 13:11:00,2011-07-28 14:30:00,134,3,1065.08,61,3,355.02666666666664,471,3,3,3,333,Need Attention,1,Inactive / Churn Risk
15640,2009-12-14 16:36:00,2011-12-05 14:35:00,4,29,23957.58,303,19,826.1234482758621,720,5,5,5,555,Champions,0,Active
15641,2009-12-06 15:31:00,2011-08-26 14:04:00,105,12,5345.55,249,10,445.46250000000003,627,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
15642,2009-12-10 11:51:00,2009-12-10 11:51:00,730,1,105.78000000000002,6,1,105.78000000000002,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15643,2011-03-02 14:34:00,2011-06-01 07:38:00,192,3,664.0,31,2,221.33333333333334,90,2,3,3,233,At Risk,1,Inactive / Churn Risk
15644,2011-03-23 15:37:00,2011-06-26 14:54:00,166,4,813.0,166,2,203.25,94,3,3,3,333,Need Attention,1,Inactive / Churn Risk
15645,2010-10-10 12:51:00,2011-11-21 11:55:00,19,3,1055.17,59,2,351.72333333333336,406,5,3,3,533,Potential Loyalists,0,Active
15646,2010-10-25 13:06:00,2011-07-05 09:53:00,158,5,974.61,65,5,194.922,252,3,4,3,343,Loyal Customers,1,Inactive / Churn Risk
15647,2010-10-20 15:09:00,2010-10-20 15:09:00,415,1,169.0,11,1,169.0,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15648,2011-03-17 18:59:00,2011-05-19 15:53:00,204,2,657.35,23,2,328.675,62,2,2,3,223,At Risk,1,Inactive / Churn Risk
15649,2010-11-17 16:22:00,2011-01-07 13:34:00,336,4,2170.35,8,3,542.5875,50,2,3,4,234,At Risk,1,Inactive / Churn Risk
15650,2010-03-21 11:46:00,2010-07-06 10:41:00,522,2,553.88,33,2,276.94,106,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
15651,2010-04-22 13:26:00,2011-11-03 08:41:00,37,5,1259.06,52,4,251.81199999999998,559,4,4,4,444,Champions,0,Active
15652,2010-08-11 16:58:00,2011-09-09 14:22:00,91,5,1420.34,93,4,284.068,393,3,4,4,344,Loyal Customers,1,Inactive / Churn Risk
15653,2011-08-16 09:50:00,2011-09-08 10:49:00,93,2,877.4399999999999,4,2,438.71999999999997,23,3,2,3,323,Potential Loyalists,1,Inactive / Churn Risk
15654,2011-11-13 15:15:00,2011-11-30 13:08:00,9,2,922.53,15,1,461.265,16,5,2,3,523,New / Promising,0,Active
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,243,1,560.67,34,1,560.67,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
15656,2011-02-28 15:32:00,2011-10-25 14:56:00,45,4,748.5,46,4,187.125,238,4,3,3,433,Potential Loyalists,0,Active
15657,2011-11-17 12:19:00,2011-11-17 12:19:00,23,1,30.0,1,1,30.0,0,4,1,1,411,New / Promising,0,Active
15658,2009-12-03 11:19:00,2011-06-02 15:22:00,190,8,2423.4700000000003,79,8,302.93375000000003,546,2,4,4,244,Cannot Lose Them,1,Inactive / Churn Risk
15659,2010-02-24 13:32:00,2011-10-27 09:23:00,44,3,532.49,14,3,177.49666666666667,609,4,3,2,432,Potential Loyalists,0,Active
15660,2010-02-05 16:01:00,2011-11-14 16:58:00,25,15,2812.99,73,12,187.53266666666664,647,4,5,4,454,Champions,0,Active
15661,2010-05-10 07:59:00,2011-01-26 13:56:00,317,8,1215.95,27,7,151.99375,261,2,4,3,243,At Risk,1,Inactive / Churn Risk
15662,2009-12-01 13:49:00,2010-02-16 16:47:00,661,2,283.73,12,2,141.865,77,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
15663,2011-08-25 15:50:00,2011-08-25 15:50:00,106,1,138.14,9,1,138.14,0,3,1,1,311,Potential Loyalists,1,Inactive / Churn Risk
15664,2010-02-28 12:50:00,2011-10-20 10:57:00,51,4,1254.03,54,4,313.5075,598,4,3,4,434,Potential Loyalists,0,Active
15665,2010-03-14 15:07:00,2011-06-24 14:57:00,168,5,4015.12,163,5,803.024,466,3,4,5,345,Loyal Customers,1,Inactive / Churn Risk
15666,2010-08-01 15:41:00,2010-08-24 16:14:00,472,2,632.9399999999999,62,1,316.46999999999997,23,1,2,3,123,At Risk,1,Inactive / Churn Risk
15667,2011-10-31 10:56:00,2011-10-31 10:56:00,40,1,301.32,13,1,301.32,0,4,1,2,412,New / Promising,0,Active
15668,2011-05-06 10:39:00,2011-05-06 10:39:00,218,1,76.32000000000001,1,1,76.32000000000001,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
15669,2011-03-21 09:13:00,2011-10-30 16:03:00,40,4,684.34,31,4,171.085,223,4,3,3,433,Potential Loyalists,0,Active
15670,2010-06-01 15:34:00,2011-02-16 10:50:00,297,2,325.2,19,2,162.6,259,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
15671,2011-03-14 09:37:00,2011-11-21 12:43:00,19,7,2657.13,52,5,379.59000000000003,252,5,4,4,544,Champions,0,Active
15672,2009-12-14 16:52:00,2009-12-14 16:52:00,725,1,45.300000000000004,3,1,45.300000000000004,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15673,2010-02-22 14:28:00,2011-09-12 16:12:00,88,9,6414.79,177,9,712.7544444444444,567,3,5,5,355,Loyal Customers,0,Active
15674,2009-12-08 17:08:00,2011-09-27 15:17:00,73,13,6948.2300000000005,262,11,534.4792307692308,657,3,5,5,355,Loyal Customers,0,Active
15675,2010-10-31 14:14:00,2011-09-19 13:48:00,81,4,542.04,32,4,135.51,322,3,3,2,332,Need Attention,0,Active
15676,2011-03-01 10:19:00,2011-11-21 12:40:00,19,3,3435.76,191,2,1145.2533333333333,265,5,3,5,535,Potential Loyalists,0,Active
15677,2010-09-02 12:08:00,2011-10-21 15:36:00,49,3,1305.63,63,3,435.21000000000004,414,4,3,4,434,Potential Loyalists,0,Active
15678,2010-07-05 12:49:00,2011-10-18 09:25:00,53,3,1893.89,77,3,631.2966666666667,469,4,3,4,434,Potential Loyalists,0,Active
15679,2011-06-10 08:24:00,2011-11-15 16:19:00,24,4,781.28,98,3,195.32,158,4,3,3,433,Potential Loyalists,0,Active
15680,2009-12-02 12:15:00,2011-11-30 13:46:00,9,10,4507.58,155,10,450.758,728,5,5,5,555,Champions,0,Active
15681,2010-05-24 14:18:00,2011-11-14 16:30:00,25,14,2989.7,48,8,213.54999999999998,539,4,5,5,455,Champions,0,Active
15682,2010-01-21 14:37:00,2010-04-19 15:30:00,599,2,318.24,25,2,159.12,88,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
15683,2010-08-23 12:01:00,2011-08-14 12:56:00,117,2,524.54,25,2,262.27,356,3,2,2,322,Potential Loyalists,1,Inactive / Churn Risk
15684,2009-12-04 16:13:00,2010-06-10 18:51:00,547,3,173.95,9,3,57.98333333333333,188,1,3,1,131,At Risk,1,Inactive / Churn Risk
15685,2010-09-15 13:43:00,2010-09-15 13:43:00,450,1,55.980000000000004,17,1,55.980000000000004,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15686,2010-10-15 13:50:00,2010-10-15 13:50:00,420,1,90.0,1,1,90.0,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15687,2011-01-13 15:13:00,2011-12-01 08:33:00,9,9,2993.1,119,7,332.56666666666666,321,5,5,5,555,Champions,0,Active
15688,2010-10-17 12:06:00,2010-10-17 12:06:00,419,1,190.57,26,1,190.57,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15689,2010-04-01 09:53:00,2011-08-12 09:37:00,120,3,521.03,20,3,173.67666666666665,497,3,3,2,332,Need Attention,1,Inactive / Churn Risk
15690,2011-08-31 11:40:00,2011-12-05 15:59:00,4,2,239.76,19,2,119.88,96,5,2,1,521,New / Promising,0,Active
15691,2009-12-06 16:01:00,2011-04-01 15:13:00,252,4,571.3,12,4,142.825,480,2,3,2,232,At Risk,1,Inactive / Churn Risk
15692,2011-11-11 14:12:00,2011-11-11 14:12:00,28,1,191.04,12,1,191.04,0,4,1,1,411,New / Promising,0,Active
15693,2010-02-18 14:37:00,2010-02-18 14:37:00,659,1,37.5,1,1,37.5,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15694,2009-12-07 15:43:00,2011-12-09 09:44:00,1,24,10810.81,55,16,450.4504166666666,731,5,5,5,555,Champions,0,Active
15695,2010-01-27 10:56:00,2011-03-18 08:32:00,267,4,1131.04,55,3,282.76,414,2,3,3,233,At Risk,1,Inactive / Churn Risk
15696,2010-01-24 14:36:00,2011-11-06 14:02:00,33,13,3906.57,163,10,300.5053846153846,650,4,5,5,455,Champions,0,Active
15697,2010-01-19 09:10:00,2010-01-19 09:10:00,690,1,246.75,14,1,246.75,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15698,2010-03-25 17:38:00,2010-03-25 17:38:00,624,1,46.2,2,1,46.2,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15699,2011-11-22 08:26:00,2011-11-22 08:26:00,18,1,309.65,18,1,309.65,0,5,1,2,512,New / Promising,0,Active
15700,2011-06-19 15:36:00,2011-06-20 16:53:00,172,2,696.68,85,1,348.34,1,3,2,3,323,Potential Loyalists,1,Inactive / Churn Risk
15701,2011-08-21 12:36:00,2011-12-07 14:39:00,2,4,1542.14,193,4,385.535,108,5,3,4,534,Potential Loyalists,0,Active
15702,2010-01-26 17:23:00,2010-08-20 14:50:00,476,2,140.39000000000001,30,2,70.19500000000001,205,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,265,1,211.5,5,1,211.5,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
15704,2010-05-05 14:51:00,2011-07-22 13:35:00,140,6,3817.96,129,5,636.3266666666667,442,3,4,5,345,Loyal Customers,1,Inactive / Churn Risk
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,201,1,143.1,6,1,143.1,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
15706,2011-08-15 14:32:00,2011-10-07 10:09:00,64,4,1060.56,50,3,265.14,52,3,3,3,333,Need Attention,0,Active
15707,2011-09-14 14:19:00,2011-11-04 14:35:00,35,4,945.58,126,3,236.395,51,4,3,3,433,Potential Loyalists,0,Active
15708,2010-10-10 11:33:00,2011-10-30 10:54:00,41,9,4378.72,135,8,486.5244444444445,384,4,5,5,455,Champions,0,Active
15709,2010-04-29 18:31:00,2011-03-01 10:38:00,284,2,327.85,26,2,163.925,305,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
15710,2010-10-18 17:05:00,2010-10-18 17:05:00,417,1,898.87,110,1,898.87,0,1,1,3,113,At Risk,1,Inactive / Churn Risk
15711,2010-01-24 12:13:00,2010-06-01 12:14:00,557,2,420.25,25,2,210.125,128,1,2,2,122,Hibernating / Lost,1,Inactive / Churn Risk
15712,2009-12-01 11:17:00,2011-11-30 14:09:00,9,12,3472.4100000000003,86,12,289.3675,729,5,5,5,555,Champions,0,Active
15713,2009-12-16 09:41:00,2011-07-19 13:34:00,143,4,1010.79,48,4,252.6975,580,3,3,3,333,Need Attention,1,Inactive / Churn Risk
15714,2010-06-02 12:08:00,2011-11-28 11:26:00,12,5,784.8100000000001,45,4,156.96200000000002,543,5,4,3,543,Loyal Customers,0,Active
15715,2010-03-30 12:17:00,2010-06-02 09:56:00,556,5,658.02,33,3,131.60399999999998,63,1,4,3,143,At Risk,1,Inactive / Churn Risk
15716,2009-12-07 12:42:00,2011-07-17 11:59:00,146,11,3056.81,188,11,277.89181818181817,586,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
15717,2010-04-26 10:41:00,2011-04-19 13:21:00,234,5,607.0,17,5,121.4,358,2,4,2,242,At Risk,1,Inactive / Churn Risk
15718,2010-06-17 16:20:00,2010-06-17 16:20:00,540,1,293.79,18,1,293.79,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
15719,2009-12-01 12:47:00,2011-11-07 12:29:00,33,31,10223.06,449,23,329.77612903225804,705,4,5,5,455,Champions,0,Active
15720,2010-06-07 15:40:00,2011-11-15 14:48:00,24,2,741.92,152,2,370.96,525,4,2,3,423,New / Promising,0,Active
15721,2011-11-28 12:14:00,2011-11-28 12:14:00,12,1,507.08,80,1,507.08,0,5,1,2,512,New / Promising,0,Active
15722,2010-03-09 15:05:00,2011-11-04 11:43:00,36,11,5258.1,91,8,478.00909090909096,604,4,5,5,455,Champions,0,Active
15723,2010-05-14 12:55:00,2010-12-10 11:12:00,365,4,947.65,108,4,236.9125,209,2,3,3,233,At Risk,1,Inactive / Churn Risk
15724,2010-11-04 10:22:00,2011-05-22 14:40:00,201,3,310.85,17,3,103.61666666666667,199,2,3,2,232,At Risk,1,Inactive / Churn Risk
15725,2011-11-24 14:51:00,2011-11-24 14:51:00,15,1,415.25,32,1,415.25,0,5,1,2,512,New / Promising,0,Active
15726,2010-11-14 16:12:00,2010-11-14 16:12:00,390,1,321.91,23,1,321.91,0,2,1,2,212,Hibernating / Lost,1,Inactive / Churn Risk
15727,2010-01-24 12:12:00,2011-11-23 12:36:00,17,15,9445.51,426,13,629.7006666666667,668,5,5,5,555,Champions,0,Active
15728,2010-09-21 14:46:00,2010-11-25 10:39:00,380,2,544.6,10,2,272.3,64,2,2,2,222,Hibernating / Lost,1,Inactive / Churn Risk
15729,2010-11-01 13:44:00,2011-05-11 12:36:00,213,3,192.55,10,2,64.18333333333334,190,2,3,1,231,At Risk,1,Inactive / Churn Risk
15730,2010-10-04 14:15:00,2011-10-05 12:31:00,66,5,1726.58,102,5,345.316,365,3,4,4,344,Loyal Customers,0,Active
15731,2010-06-04 10:10:00,2010-06-04 10:10:00,554,1,125.3,8,1,125.3,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15732,2010-02-04 10:10:00,2011-05-11 14:24:00,212,10,1682.07,53,6,168.207,461,2,5,4,254,Cannot Lose Them,1,Inactive / Churn Risk
15733,2011-03-02 09:05:00,2011-03-02 09:05:00,283,1,162.3,10,1,162.3,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
15734,2010-06-10 14:25:00,2011-08-17 10:50:00,115,4,2263.3,36,4,565.825,432,3,3,4,334,Need Attention,1,Inactive / Churn Risk
15735,2010-10-14 13:38:00,2010-10-14 13:38:00,421,1,327.68,19,1,327.68,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
15736,2010-09-30 14:19:00,2010-09-30 14:20:00,435,2,1815.72,95,1,907.86,0,1,2,4,124,At Risk,1,Inactive / Churn Risk
15737,2011-04-11 10:01:00,2011-11-25 11:21:00,15,8,1205.1200000000001,60,5,150.64000000000001,228,5,4,3,543,Loyal Customers,0,Active
15738,2009-12-10 15:52:00,2011-11-21 08:26:00,19,41,13372.970000000001,70,23,326.17,710,5,5,5,555,Champions,0,Active
15739,2011-10-04 13:42:00,2011-10-04 13:42:00,66,1,449.12,8,1,449.12,0,3,1,2,312,Potential Loyalists,0,Active
15740,2011-10-21 14:29:00,2011-10-21 14:29:00,49,1,154.88,9,1,154.88,0,4,1,1,411,New / Promising,0,Active
15741,2010-03-31 11:55:00,2010-09-07 16:21:00,458,2,208.62,11,2,104.31,160,1,2,1,121,Hibernating / Lost,1,Inactive / Churn Risk
15742,2010-03-30 15:25:00,2010-03-30 15:25:00,619,1,156.87,41,1,156.87,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15743,2011-06-08 10:14:00,2011-11-23 17:19:00,16,4,784.46,59,3,196.115,168,5,3,3,533,Potential Loyalists,0,Active
15744,2011-09-23 09:52:00,2011-09-23 09:52:00,78,1,34.8,3,1,34.8,0,3,1,1,311,Potential Loyalists,0,Active
15745,2011-04-17 13:04:00,2011-11-20 13:45:00,19,4,1094.59,57,3,273.6475,217,5,3,3,533,Potential Loyalists,0,Active
15746,2011-07-28 15:21:00,2011-07-28 15:21:00,134,1,196.88,28,1,196.88,0,3,1,1,311,Potential Loyalists,1,Inactive / Churn Risk
15747,2010-01-18 11:21:00,2011-11-27 12:26:00,13,9,2562.61,116,9,284.7344444444445,678,5,5,4,554,Champions,0,Active
15748,2010-09-16 16:52:00,2011-10-30 12:51:00,40,3,614.7600000000001,34,2,204.92000000000004,408,4,3,2,432,Potential Loyalists,0,Active
15749,2011-01-11 12:55:00,2011-04-18 13:20:00,235,3,44534.3,5,2,14844.766666666668,97,2,3,5,235,At Risk,1,Inactive / Churn Risk
15750,2009-12-01 17:19:00,2011-12-07 12:34:00,3,18,6797.191,389,12,377.6217222222222,735,5,5,5,555,Champions,0,Active
15751,2009-12-06 13:08:00,2010-09-05 12:44:00,461,11,1380.44,90,6,125.49454545454546,272,1,5,4,154,Cannot Lose Them,1,Inactive / Churn Risk
15752,2010-09-08 11:56:00,2011-10-31 11:37:00,40,9,4207.54,359,9,467.50444444444446,417,4,5,5,455,Champions,0,Active
15753,2011-02-08 12:41:00,2011-02-08 12:41:00,305,1,79.2,1,1,79.2,0,2,1,1,211,Hibernating / Lost,1,Inactive / Churn Risk
15754,2010-02-22 13:31:00,2011-10-19 14:40:00,51,9,3037.61,114,8,337.51222222222225,604,4,5,5,455,Champions,0,Active
15755,2009-12-04 08:24:00,2011-11-29 14:57:00,10,17,5993.12,281,15,352.53647058823526,725,5,5,5,555,Champions,0,Active
15756,2011-04-04 14:00:00,2011-10-09 13:30:00,61,4,532.96,160,4,133.24,187,3,3,2,332,Need Attention,0,Active
15757,2010-06-10 13:47:00,2011-10-05 12:14:00,66,6,2940.36,162,6,490.06,481,3,4,4,344,Loyal Customers,0,Active
15758,2011-11-15 10:48:00,2011-11-15 10:48:00,25,1,205.25,9,1,205.25,0,4,1,1,411,New / Promising,0,Active
15759,2009-12-02 10:08:00,2011-05-05 15:13:00,218,7,830.9300000000001,10,7,118.70428571428572,519,2,4,3,243,At Risk,1,Inactive / Churn Risk
15760,2010-03-19 11:35:00,2010-03-19 11:45:00,631,2,13916.34,1,1,6958.17,0,1,2,5,125,At Risk,1,Inactive / Churn Risk
15761,2010-09-23 09:33:00,2010-09-23 09:33:00,443,1,143.05,5,1,143.05,0,1,1,1,111,Hibernating / Lost,1,Inactive / Churn Risk
15762,2011-09-23 15:17:00,2011-10-05 16:15:00,65,2,583.75,37,2,291.875,12,3,2,2,322,Potential Loyalists,0,Active
15763,2011-09-23 12:10:00,2011-11-08 09:44:00,32,2,1086.92,58,2,543.46,45,4,2,3,423,New / Promising,0,Active
15764,2010-08-18 13:58:00,2011-09-12 17:58:00,88,8,4503.08,187,6,562.885,390,3,4,5,345,Loyal Customers,0,Active
15765,2010-02-11 10:25:00,2010-02-11 10:25:00,667,1,370.63,25,1,370.63,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
15766,2010-01-26 15:55:00,2011-10-06 17:03:00,64,3,831.06,21,3,277.02,618,3,3,3,333,Need Attention,0,Active
15768,2009-12-03 12:10:00,2011-08-16 10:48:00,116,34,15601.09,437,12,458.85558823529414,620,3,5,5,355,Loyal Customers,1,Inactive / Churn Risk
15769,2009-12-11 09:58:00,2011-12-02 13:52:00,7,46,88704.32,26,25,1928.3547826086958,721,5,5,5,555,Champions,0,Active
15770,2010-04-06 11:47:00,2010-04-06 11:47:00,613,1,321.45,18,1,321.45,0,1,1,2,112,Hibernating / Lost,1,Inactive / Churn Risk
15771,2010-01-15 12:14:00,2010-04-14 13:56:00,604,3,1006.54,26,2,335.5133333333333,89,1,3,3,133,At Risk,1,Inactive / Churn Risk
